,age,type_employer,education,education_num,marital,occupation,relationship,race,sex,capital_gain,capital_loss,hr_per_week,country,pred
2557,45,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0
2558,28,Local-gov,HS-grad,9,Never-married,Protective-serv,Other-relative,Black,Male,0,1876,40,United-States,0
2559,40,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,1
2562,20,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,25,United-States,0
2563,40,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
2564,53,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,United-States,0
2565,38,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,1
2566,31,Private,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,30,United-States,0
2567,26,Self-emp-inc,HS-grad,9,Separated,Sales,Unmarried,White,Female,0,0,20,Honduras,0
2568,34,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,0
2569,45,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,1
2570,56,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,0
2571,40,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
2572,28,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
2573,36,Local-gov,Assoc-voc,11,Never-married,Protective-serv,Not-in-family,Black,Female,0,0,60,United-States,0
2574,22,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,20,United-States,0
2575,31,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0
2576,36,Private,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,70,Mexico,0
2577,26,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,0
2578,26,State-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,0
2579,36,Private,10th,6,Never-married,Farming-fishing,Own-child,Black,Male,0,0,60,United-States,0
2580,51,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
2581,43,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,0
2582,33,Local-gov,10th,6,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,0
2583,18,Private,12th,8,Never-married,Sales,Own-child,White,Female,0,0,8,United-States,0
2584,46,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,15024,0,40,United-States,1
2586,21,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,0
2587,51,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
2588,28,Private,HS-grad,9,Never-married,Other-service,Not-in-family,Amer-Indian-Eskimo,Male,0,0,30,United-States,0
2589,58,State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,1
2591,29,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,1
2592,32,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,38,United-States,0
2593,46,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,2415,35,Philippines,1
2594,54,Private,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,Germany,0
2595,57,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,0
2596,27,State-gov,Some-college,10,Separated,Other-service,Not-in-family,White,Female,0,0,30,United-States,0
2597,36,Local-gov,Bachelors,13,Separated,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0
2598,34,Private,Masters,14,Divorced,Prof-specialty,Own-child,White,Female,0,0,60,United-States,0
2599,51,Self-emp-not-inc,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,8,Puerto-Rico,0
2600,42,Private,Assoc-acdm,12,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,0
2601,49,Local-gov,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Male,0,0,48,United-States,0
2602,30,Private,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,0
2603,41,Private,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,0
2604,39,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0
2605,35,Self-emp-not-inc,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,0
2606,63,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,15,United-States,0
2607,28,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0
2608,42,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,7688,0,45,United-States,0
2609,49,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
2610,32,Private,Some-college,10,Divorced,Handlers-cleaners,Unmarried,Black,Male,0,0,40,Nicaragua,0
2611,60,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,42,United-States,0
2612,43,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
2613,39,Local-gov,Masters,14,Divorced,Prof-specialty,Not-in-family,Black,Male,0,0,40,Dominican-Republic,0
2614,33,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
2615,25,Private,1st-4th,2,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,40,Guatemala,0
2616,50,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
2617,24,Private,1st-4th,2,Married-civ-spouse,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,5,Vietnam,0
2618,17,Private,11th,7,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,0,0,20,United-States,0
2619,25,Private,Bachelors,13,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,0
2620,37,State-gov,Some-college,10,Separated,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0
2621,20,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,0
2622,38,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,65,United-States,1
2623,40,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,0
2624,34,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1
2625,50,Federal-gov,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,0
2626,50,Private,9th,5,Divorced,Transport-moving,Not-in-family,White,Male,0,0,50,United-States,0
2627,50,State-gov,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0
2628,40,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,50,United-States,0
2629,69,Private,11th,7,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,20,United-States,0
2630,35,Private,HS-grad,9,Separated,Other-service,Not-in-family,Black,Male,0,0,40,United-States,0
2631,30,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60,United-States,1
2632,24,Private,Preschool,1,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,30,United-States,0
2633,61,Federal-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
2634,33,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,7298,0,45,United-States,0
2635,50,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,40,United-States,0
2636,49,Federal-gov,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,56,United-States,1
2637,52,Private,5th-6th,3,Widowed,Other-service,Unmarried,White,Female,0,0,40,Mexico,0
2638,31,State-gov,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0
2639,26,Federal-gov,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,0
2640,23,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,38,United-States,0
2641,29,Private,Some-college,10,Never-married,Prof-specialty,Other-relative,White,Female,0,0,40,United-States,0
2642,22,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,50,Portugal,0
2643,55,Private,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,20,United-States,0
2644,44,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,38,United-States,1
2645,39,Private,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Female,0,0,40,United-States,0
2646,50,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3103,0,40,United-States,0
2647,57,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,0
2648,42,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,France,1
2650,23,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States,0
2651,58,Local-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
2652,34,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,2258,50,United-States,0
2653,35,Private,HS-grad,9,Divorced,Other-service,Own-child,White,Female,0,0,50,United-States,0
2654,34,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,1
2655,72,Private,10th,6,Married-civ-spouse,Sales,Husband,White,Male,0,0,15,United-States,0
2656,43,State-gov,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,1
2657,21,Self-emp-not-inc,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,0
2658,41,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,0
2659,31,Private,Assoc-voc,11,Divorced,Tech-support,Unmarried,White,Female,0,0,40,United-States,0
2660,42,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States,1
2661,25,Local-gov,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,0
2662,34,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1573,40,United-States,0
2663,66,Private,10th,6,Widowed,Transport-moving,Not-in-family,White,Female,0,0,11,United-States,0
2664,53,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
2665,37,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,65,United-States,1
2666,39,Private,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,49,United-States,0
2667,33,Local-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,Germany,0
2668,26,Private,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,48,United-States,0
2669,37,State-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0
2670,24,Private,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,39,United-States,0
2671,52,Private,Masters,14,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,United-States,1
2672,33,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,48,United-States,0
2673,27,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0
2674,17,State-gov,10th,6,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,0
2675,34,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,4865,0,60,United-States,0
2676,70,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,16,United-States,0
2677,32,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,0
2679,44,Private,Assoc-acdm,12,Never-married,Prof-specialty,Unmarried,Black,Female,1151,0,50,United-States,0
2680,18,Private,12th,8,Never-married,Sales,Own-child,White,Female,0,0,35,United-States,0
2681,49,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1
2682,17,Private,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,0
2683,61,Private,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0
2684,34,Private,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,0
2685,32,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1977,45,United-States,1
2686,50,Self-emp-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,0
2687,51,Private,1st-4th,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,0
2688,35,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0
2689,43,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,1
2690,20,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,14,United-States,0
2691,26,Private,Assoc-acdm,12,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,0
2692,75,Private,10th,6,Widowed,Priv-house-serv,Not-in-family,White,Female,0,0,70,United-States,0
2693,25,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,40,United-States,0
2694,35,Private,10th,6,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,0
2695,22,Private,Some-college,10,Never-married,Sales,Own-child,Black,Male,0,0,25,United-States,0
2696,63,Federal-gov,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0
2697,23,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0
2698,70,Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,10566,0,40,United-States,0
2699,54,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0
2700,26,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,0
2701,60,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,24,United-States,0
2702,48,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,40,United-States,1
2703,42,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,40,United-States,0
2704,34,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,0
2705,26,Private,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0
2706,53,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,4386,0,30,United-States,0
2707,25,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,0
2708,67,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,37,United-States,0
2709,40,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,45,England,0
2710,27,Self-emp-not-inc,11th,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0
2711,38,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,Cuba,1
2712,31,State-gov,Some-college,10,Divorced,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,0
2713,32,Private,HS-grad,9,Married-AF-spouse,Other-service,Other-relative,White,Female,0,0,10,United-States,0
2714,22,Private,5th-6th,3,Never-married,Priv-house-serv,Other-relative,White,Female,0,0,40,El-Salvador,0
2715,43,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1
2716,20,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,0
2717,56,Private,Some-college,10,Widowed,Craft-repair,Unmarried,White,Female,0,0,38,United-States,0
2718,68,Local-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,20051,0,40,United-States,1
2719,25,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,37,United-States,0
2720,21,Private,Some-college,10,Never-married,Exec-managerial,Own-child,White,Female,0,0,30,United-States,0
2721,55,Private,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,0
2722,34,State-gov,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,0
2723,54,Private,Some-college,10,Never-married,Sales,Not-in-family,Black,Male,0,0,41,United-States,0
2724,39,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,40,United-States,1
2725,42,State-gov,Bachelors,13,Divorced,Adm-clerical,Unmarried,Black,Female,2977,0,40,United-States,0
2726,21,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,0
2727,49,Self-emp-not-inc,11th,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,65,United-States,0
2728,33,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3411,0,40,United-States,0
2729,38,State-gov,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,0
2730,56,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,40,United-States,0
2731,42,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,5013,0,40,United-States,1
2732,50,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
2733,27,Federal-gov,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,0
2734,29,Local-gov,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0
2735,66,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Sales,Husband,White,Male,0,2377,25,United-States,1
2736,40,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0
2737,33,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
2738,33,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
2739,35,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
2740,20,Private,11th,7,Separated,Other-service,Own-child,White,Female,0,0,40,United-States,0
