,age,type_employer,education,education_num,marital,occupation,relationship,race,sex,capital_gain,capital_loss,hr_per_week,country,pred
989,24,Private,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,White,Male,0,0,40,United-States,-5.34464636593
990,21,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,Cuba,-4.96955641036
991,29,Private,HS-grad,9,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,-3.572254845
992,37,Private,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,-3.11789590034
993,33,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,40,United-States,-1.09025125476
994,21,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,2597,0,45,United-States,-4.44414241779
995,39,Private,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,625,40,United-States,-1.85940175406
996,25,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Mexico,-3.50193634494
997,44,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,50,United-States,2.44777415631
998,27,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,-1.07003705891
999,27,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,-1.71155257734
1000,37,Private,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,1977,40,United-States,1.42007932047
1001,38,Private,10th,6,Widowed,Transport-moving,Unmarried,Black,Male,114,0,40,United-States,-4.09278370034
1002,17,Private,7th-8th,4,Never-married,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,-4.00564537315
1003,54,Federal-gov,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,-2.22459302331
1004,35,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,13550,0,55,?,-1.40107369115
1005,48,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Wife,Black,Female,0,0,40,United-States,-1.24595352945
1006,41,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,-0.657572961599
1007,32,Private,HS-grad,9,Separated,Handlers-cleaners,Not-in-family,White,Female,0,0,40,United-States,-4.31966900767
1008,36,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,-0.986024223846
1009,29,Private,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,0,0,40,United-States,-4.89806258595
1010,47,Federal-gov,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,-2.36224854341
1011,31,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,-3.48655921282
1012,60,?,Some-college,10,Divorced,?,Not-in-family,White,Female,0,0,40,United-States,-2.99021680528
1013,46,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,-1.06924919927
1014,28,Private,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,60,United-States,-3.16925412849
1015,42,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,3137,0,40,United-States,1.22473621498
1016,34,Local-gov,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,-3.51449116648
1017,38,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,-0.540369589163
1018,43,Private,HS-grad,9,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,-3.13987594607
1019,38,Private,HS-grad,9,Separated,Craft-repair,Unmarried,White,Female,0,0,35,United-States,-3.23368090628
1020,45,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1848,40,United-States,-0.0592555591768
1021,51,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,-0.819568761754
1022,17,Private,12th,8,Never-married,Other-service,Own-child,White,Female,0,0,16,United-States,-6.6597302508
1023,29,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,3325,0,10,United-States,-3.12727529027
1024,28,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,-1.76802641494
1025,55,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,0.805518721365
1026,31,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0.790141825748
1027,25,Private,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,-3.96112567496
1028,26,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,-0.535082280006
1029,53,Private,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,Black,Male,0,0,32,United-States,-3.11166295077
1030,37,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,7688,0,60,United-States,0.747689522312
1031,28,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,2174,0,40,United-States,-2.62488019386
1032,35,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Black,Male,0,0,50,United-States,0.966846013513
1033,22,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,50,United-States,-4.55622457801
1034,33,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,50,United-States,-0.0702252542212
1035,24,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,-4.66806541959
1036,40,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,0.470533679434
1037,51,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,47,United-States,1.63401438565
1038,33,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,1408,36,United-States,-1.51381123258
1039,18,Private,7th-8th,4,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Female,0,0,40,Philippines,-6.71309739801
1040,43,State-gov,HS-grad,9,Married-civ-spouse,Other-service,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,-2.17320185107
1041,39,Private,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,48,United-States,-2.57016346185
1042,27,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,-2.40113238317
1043,26,State-gov,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Female,0,0,30,United-States,-5.65810053608
1044,22,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,12,United-States,-4.53117406738
1045,35,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,-2.64544841192
1046,46,Private,Assoc-acdm,12,Never-married,Tech-support,Not-in-family,White,Male,0,0,56,United-States,0.442409900015
1047,52,Self-emp-not-inc,12th,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0.242792184854
1048,33,Private,HS-grad,9,Divorced,Protective-serv,Not-in-family,White,Male,0,0,70,United-States,-2.37598801146
1049,39,Private,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,-2.58997254887
1050,18,Private,10th,6,Never-married,Sales,Not-in-family,White,Male,0,0,20,United-States,-6.56943684358
1051,42,Private,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,-0.642385813467
1052,90,Private,Some-college,10,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,35,United-States,-3.49247197731
1053,46,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,2042,50,United-States,1.02807876728
1054,29,Private,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,-4.06168439614
1055,37,Local-gov,Bachelors,13,Never-married,Tech-support,Own-child,White,Female,0,0,42,United-States,-0.948274335386
1056,27,Private,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,15,United-States,-3.94906469137
1057,28,Private,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,35,United-States,-5.01324285164
1058,51,Self-emp-not-inc,12th,8,Married-civ-spouse,Other-service,Husband,White,Male,0,0,99,United-States,-2.11464432786
1059,37,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,-0.101339035024
1060,29,Private,Some-college,10,Divorced,Tech-support,Unmarried,White,Male,0,0,40,United-States,-2.69093240337
1061,40,State-gov,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,49,United-States,-2.75971448292
1062,34,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,-1.34798258408
1063,42,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,53,United-States,0.116508720889
1064,51,Private,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,60,United-States,-1.78476967389
1065,50,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,-0.367630367244
1066,57,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,45,United-States,0.759447364896
1067,35,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,-1.11237309164
1068,40,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,-1.59997820723
1069,27,Private,Some-college,10,Separated,Adm-clerical,Unmarried,White,Female,0,0,20,United-States,-4.47321416392
1070,48,Private,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Female,0,2001,40,United-States,-2.72046547675
1071,33,Self-emp-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,2.74134855936
1072,29,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,-4.62684969602
1073,41,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,-1.05299688314
1074,28,Private,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,35,United-States,-2.46433497626
1075,26,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,-4.537396891
1076,28,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,United-States,-1.65281371945
1077,39,Self-emp-not-inc,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,65,United-States,-1.7781362951
1078,23,State-gov,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,20,United-States,-4.99536286266
1079,50,State-gov,Bachelors,13,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,37,United-States,-2.51830812797
1080,24,Private,12th,8,Never-married,Other-service,Own-child,White,Female,0,0,38,United-States,-6.46547649752
1081,26,Private,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1628,50,United-States,-2.43038209891
1082,45,Private,Some-college,10,Divorced,Other-service,Unmarried,Black,Female,0,0,40,United-States,-3.31747085536
1083,33,Private,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,-3.25689101733
1084,25,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,-2.18137999283
1085,61,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,16,United-States,-2.292909177
1086,19,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States,-7.45532680378
1087,20,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,-7.31860166034
1088,33,Federal-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,0,40,United-States,0.10565632082
1089,27,Local-gov,HS-grad,9,Divorced,Protective-serv,Own-child,White,Male,0,0,40,United-States,-3.41771533795
1090,21,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,55,United-States,-4.2868288396
1091,51,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,-0.488832025512
1092,61,Private,Masters,14,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,-0.665179585658
1093,32,Self-emp-not-inc,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0,35,United-States,-4.47524553999
1094,54,Local-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,56,United-States,1.87051289815
1095,57,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,-2.06508655399
1096,43,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0.141379716056
1097,25,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,30,United-States,-3.16885481961
1098,30,Private,Some-college,10,Never-married,Other-service,Unmarried,White,Female,0,0,36,United-States,-3.96523280986
1099,40,Private,HS-grad,9,Separated,Handlers-cleaners,Not-in-family,Black,Male,0,0,30,United-States,-4.36277005622
1100,31,Private,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Male,14084,0,50,United-States,0.177070577946
1101,52,Private,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,1.0103708478
1102,39,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,-1.16007867939
1103,47,Self-emp-not-inc,HS-grad,9,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,-2.59231877916
1104,17,Private,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,5,United-States,-5.92162402313
1105,19,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,-4.11944215554
1106,23,Private,Some-college,10,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,-5.13427602145
1107,19,?,11th,7,Never-married,?,Own-child,Black,Male,0,0,25,United-States,-7.37740513005
1108,27,Private,5th-6th,3,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,Mexico,-6.00558997984
1109,31,Private,7th-8th,4,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,25,United-States,-6.11851869138
1110,57,Federal-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male,15024,0,40,United-States,1.89832101449
1111,29,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,2202,0,40,Taiwan,-2.95745407168
1112,27,Private,Bachelors,13,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,-2.84610401256
1113,56,Private,Bachelors,13,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,50,Haiti,-0.961659330673
1114,41,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,-1.62005638145
1115,44,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4386,0,60,United-States,-1.43266365393
1116,18,Private,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,-5.19743238933
1117,22,Private,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,-4.41138008416
1118,29,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,25,United-States,-1.60129811896
1119,37,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,25,United-States,-2.35424341838
1120,20,Federal-gov,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,20,United-States,-6.39999537195
1121,22,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,-5.36132041695
1122,40,Private,Bachelors,13,Never-married,Adm-clerical,Unmarried,Black,Female,2977,0,40,United-States,-2.04813124422
1123,49,Federal-gov,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,-2.79599308839
1124,21,Without-pay,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Male,0,0,40,United-States,-6.11494507537
1125,24,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,-4.90597320566
1126,31,Private,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,United-States,-3.92523237308
1127,78,Private,Masters,14,Widowed,Craft-repair,Unmarried,Asian-Pac-Islander,Male,0,0,40,South,-2.35850805413
1128,46,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,-1.06924919927
1129,26,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,-2.03362107958
1130,34,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,-0.394773408792
1131,69,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,9386,0,12,United-States,-1.37471100983
1132,24,Private,Bachelors,13,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,32,United-States,-4.38272154336
1133,28,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,-0.263222012842
1134,46,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0.0694924216164
1135,26,Self-emp-inc,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,-3.08884670473
1136,35,Private,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,-3.23650779296
1137,40,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2580,0,40,United-States,-0.617280816449
1138,45,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,7298,0,50,United-States,0.171061514336
1139,32,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,-1.88499784813
1140,35,Private,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,-3.01642565302
1141,20,State-gov,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,10,United-States,-7.27596834442
1142,29,Private,Some-college,10,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,-4.56521723534
1143,41,Self-emp-not-inc,Assoc-voc,11,Divorced,Other-service,Unmarried,White,Female,0,0,10,United-States,-4.57236320991
